ax,ay,az,temp
-2.55,-7.95,-4.36,31.76
-1.4,-4.8,-6.56,31.71
-3.16,-10.02,-2.94,31.74
-1.74,-12.29,-0.32,31.77
-0.81,-12.09,-3.1,31.73
-3.32,-6.21,-4.09,31.74
-1.17,-6.86,-6.72,31.72
-2.82,-9.09,-3.72,31.76
-1.77,-10.86,-1.05,31.74
-2.52,-11.26,-3.66,31.73
-2.16,-7.22,-4.02,31.74
-1.41,-7.73,-5.46,31.7
-2.91,-7.51,-5.92,31.78
1.24,-10.14,-3.6,31.78
0.11,-10.86,-0.04,31.72
-2.03,-9.58,-0.73,31.79
-2.15,-8.15,-5.76,31.73
-4.02,-6.7,-5.82,31.77
-0.98,-10.12,-2.92,31.72
-0.19,-11.68,-1.12,31.71
-2.08,-9.23,-1.47,31.77
-3.34,-6.83,-5.54,31.72
-2.29,-7.34,-6.2,31.73
-0.17,-10.41,-3.55,31.74
-0.65,-10.5,-1.16,31.72
-0.87,-10.31,-1.38,31.76
-0.66,-6.73,-5.99,31.71
-2.86,-6.81,-6.28,31.77
-0.66,-9.96,-1.83,31.77
0.19,-11.2,-0.84,31.76
0.1,-12.87,-1.45,31.74
-0.04,-12.29,-4.18,31.78
-0.76,-7.31,-5.74,31.72
0.34,-6.98,-5.28,31.73
0.12,-9.14,-2.23,31.73
-0.76,-11.69,-0.84,31.72
-0.8,-10.91,-2.79,31.73
-1.09,-7.38,-5.98,31.72
-0.31,-8.04,-4.89,31.73
1.6,-9.14,-1.98,31.75
0.25,-12.17,-0.13,31.82
-0.44,-11.62,-3.11,31.76
-1.55,-7.07,-5.05,31.72
0.57,-7.35,-6.3,31.77
0.73,-10.01,-2.17,31.7
-0.49,-11.68,-0.49,31.76
-0.24,-10.06,-5.01,31.79
-1.92,-8.26,-5.59,31.72
-0.32,-8.4,-4.41,31.75
-3.38,-8.13,-2.04,31.77
-1.53,-9.79,-1.69,31.7
-0.24,-12.2,-1.93,31.73
-2.21,-8.24,-2.12,31.77
-1.54,-6.29,-5.83,31.72
-2.33,-5.98,-5.43,31.76
-1.69,-10.28,-1.41,31.75
-0.11,-12.46,-2.08,31.77
-0.13,-9.36,-3.07,31.72
0.75,-5.77,-5.65,31.73
-2.05,-5.85,-5.12,31.77
-0.77,-11.5,-1.45,31.74
1.21,-11.95,-1.65,31.73
-1.01,-8.86,-2.7,31.72
-0.76,-6.81,-5.28,31.73
-1.55,-6.32,-3.91,31.75
0.07,-12.12,-1.54,31.75
0.23,-11.43,-2.29,31.74
-1.53,-10.05,-2.69,31.67
-0.44,-6.39,-5.03,31.75
0.76,-7.86,-6.27,31.78
-1.0,-10.57,-1.14,31.71
1.41,-12.57,-1.48,31.73
-0.3,-9.34,-4.52,31.69
-2.23,-5.79,-4.11,31.75
-1.12,-7.1,-4.59,31.77
-1.5,-11.79,-0.77,31.7
-1.1,-11.36,-1.63,31.7
-1.4,-10.1,-5.28,31.75
-1.67,-7.18,-4.58,31.75
0.58,-8.32,-4.62,31.74
0.03,-12.3,-1.8,31.76
-2.06,-11.49,-0.79,31.76
-1.32,-9.74,-3.51,31.74
-0.14,-7.52,-5.44,31.71
-0.14,-6.55,-4.23,31.73
-1.41,-10.22,-0.71,31.73
1.01,-12.6,-1.08,31.76
-1.96,-11.39,-2.04,31.72
-3.23,-5.81,-7.44,31.74
-2.59,-8.04,-4.42,31.72
-0.73,-11.77,-1.96,31.75
-0.79,-11.38,-1.6,31.76
-0.59,-9.84,-4.64,31.73
-1.02,-4.38,-6.79,31.69
-3.39,-6.94,-5.11,31.74
-2.2,-11.09,-1.41,31.72
-0.81,-10.41,-1.14,31.71
-2.08,-8.2,-2.57,31.74
-1.58,-4.78,-7.11,31.74
-2.24,-7.98,-4.68,31.74
-3.69,-10.83,-0.71,31.73
-0.74,-10.93,-1.19,31.75
-1.1,-8.13,-4.55,31.76
-2.61,-3.98,-6.09,31.74
-1.92,-8.79,-4.36,31.73
0.04,-12.08,-1.94,31.74
-0.91,-10.99,-1.19,31.73
-1.52,-6.02,-4.57,31.71
-1.0,-8.47,-3.71,31.78
0.43,-12.9,-0.72,31.74
-0.18,-10.69,-1.86,31.72
0.79,-7.49,-4.35,31.73
1.5,-6.54,-5.99,31.74
-1.66,-6.77,-2.61,31.75
-0.31,-12.18,-1.13,31.74
0.14,-10.9,-1.88,31.73
-0.78,-7.05,-2.17,31.66
-0.43,-7.43,-5.39,31.76
-2.23,-6.46,-2.0,31.74
-0.2,-12.51,-0.89,31.75
-2.57,-11.37,-2.0,31.78
-2.21,-6.45,-2.73,31.68
0.01,-6.58,-6.62,31.69
-0.95,-8.35,-2.96,31.72
-0.1,-12.22,-1.07,31.74
-2.33,-9.46,-2.42,31.74
0.65,-11.39,-1.64,31.68
-1.69,-11.83,-0.27,31.71
-1.1,-8.88,-5.41,31.76
-1.6,-8.21,-5.39,31.71
-1.44,-8.99,-3.57,31.72
-2.24,-10.12,-1.88,31.71
-2.05,-12.14,-1.17,31.72
-2.11,-8.49,-5.21,31.72
-4.32,-6.41,-6.78,31.76
-0.67,-9.15,-4.25,31.72
1.8,-12.03,-0.94,31.71
-1.17,-11.28,-1.54,31.73
-3.18,-8.43,-4.89,31.75
-2.13,-6.44,-8.03,31.72
-0.81,-10.22,-4.49,31.7
-1.97,-10.87,-1.21,31.72
-2.96,-11.17,-1.35,31.7
-3.6,-8.14,-5.09,31.72
-2.94,-6.63,-7.21,31.73
-1.25,-5.56,-6.8,31.73
-2.75,-6.76,-4.26,31.77
-2.27,-10.18,-1.77,31.71
-1.95,-12.0,-1.98,31.78
-1.8,-8.22,-2.4,31.69
-2.57,-5.57,-7.5,31.72
-3.19,-7.22,-2.9,31.72
-0.36,-12.11,-1.67,31.71
-0.33,-11.71,-1.95,31.75
-2.88,-6.69,-3.77,31.7
-1.41,-6.11,-5.75,31.75
-1.88,-9.0,-4.0,31.71
-1.81,-11.2,-1.88,31.69
0.75,-11.88,-2.14,31.7
-0.55,-8.86,-4.22,31.68
-1.51,-5.43,-5.74,31.72
-0.48,-5.75,-7.32,31.73
0.22,-11.66,-2.26,31.72
-1.05,-10.4,-2.01,31.74
-0.23,-9.38,-3.06,31.73
1.19,-5.45,-7.22,31.72
-0.64,-5.18,-5.62,31.68
-2.18,-10.37,-1.45,31.7
1.05,-12.99,-2.29,31.7
-0.86,-8.39,-2.39,31.72
-0.17,-6.33,-4.41,31.73
-0.42,-6.5,-5.71,31.68
-1.2,-9.72,-0.99,31.72
-0.92,-12.24,-1.25,31.71
-0.76,-9.25,-2.66,31.74
-1.03,-5.32,-5.89,31.74
-2.11,-6.27,-4.34,31.67
-1.73,-10.31,-1.36,31.7
0.81,-12.74,-1.66,31.7
-0.84,-9.68,-3.79,31.74
-0.54,-6.26,-5.3,31.66
0.83,-5.96,-5.39,31.7
-2.8,-11.25,-0.56,31.7
-0.29,-12.94,-0.92,31.7
-1.02,-11.67,-3.02,31.7
-1.16,-10.46,-1.87,31.72
-3.0,-12.33,-1.21,31.76
-2.09,-9.02,-5.31,31.7
-3.67,-6.82,-7.43,31.73
-1.63,-9.9,-3.82,31.67
0.51,-10.07,-2.51,31.66
-2.24,-10.67,-1.93,31.68
-2.55,-8.1,-4.9,31.74
-3.16,-6.42,-7.58,31.74
-1.87,-8.75,-3.38,31.75
-0.5,-11.43,-3.45,31.78
-2.6,-10.79,-0.63,31.73
-0.94,-8.36,-4.55,31.74
-2.2,-6.8,-8.56,31.7
-2.38,-9.21,-3.16,31.71
-0.56,-11.68,-1.54,31.71
-0.48,-11.69,0.34,31.73
-0.87,-6.85,-5.89,31.72
-1.65,-5.86,-5.97,31.7
-2.83,-9.12,-2.16,31.72
1.09,-12.03,-0.58,31.69
-0.63,-10.41,-1.1,31.69
-1.58,-5.75,-4.95,31.71
-2.47,-6.18,-6.11,31.72
-1.22,-8.93,-2.14,31.68
0.45,-12.52,-1.61,31.71
-2.04,-9.11,-1.09,31.7
-2.03,-5.74,-4.5,31.7
-2.93,-7.17,-6.3,31.7
-1.44,-9.07,-1.49,31.71
0.5,-12.57,-2.16,31.71
-0.28,-8.03,-1.72,31.71
-0.11,-7.15,-4.99,31.72
-2.6,-6.24,-4.77,31.72
-2.27,-10.66,-0.55,31.69
0.88,-12.62,-2.39,31.74
-2.67,-9.97,-3.35,31.76
-1.82,-6.78,-4.48,31.72
-2.13,-6.5,-5.83,31.72
-2.1,-9.66,-1.79,31.73
-0.78,-11.59,-1.76,31.75
-1.32,-10.02,-1.47,31.72
-2.45,-6.26,-3.85,31.74
0.72,-5.98,-6.21,31.73
-1.28,-9.66,-2.99,31.74
-2.01,-11.92,-0.45,31.74
-0.63,-9.25,-3.6,31.71
-0.45,-7.08,-4.3,31.69
-1.11,-5.43,-5.45,31.71
-1.56,-9.58,-2.71,31.71
0.01,-12.92,-1.88,31.73
-0.84,-9.85,-2.17,31.68
-1.3,-6.54,-5.94,31.72
-0.69,-5.6,-5.12,31.69
-2.09,-10.22,-1.5,31.74
-0.72,-12.28,-0.94,31.74
0.66,-11.23,-2.12,31.69
-0.59,-6.26,-4.4,31.74
-1.02,-4.92,-4.97,31.73
-2.95,-10.98,-1.68,31.73
-0.36,-12.59,-0.67,31.74
0.03,-10.58,-3.55,31.71
-0.49,-6.15,-3.78,31.71
-0.56,-7.36,-5.34,31.74
-1.19,-10.71,-0.68,31.68
-0.1,-12.54,-0.51,31.7
-0.82,-10.16,-2.9,31.71
-2.15,-6.36,-3.69,31.71
-0.4,-5.8,-5.15,31.7
0.66,-9.76,-3.93,31.67
-0.34,-11.62,-0.63,31.73
-3.27,-10.01,-1.92,31.67
-0.09,-8.77,-4.66,31.7
0.16,-5.48,-7.29,31.69
-1.9,-6.69,-3.25,31.73
-1.85,-9.72,-2.57,31.69
-2.19,-7.26,-2.77,31.7
-0.4,-6.03,-6.7,31.69
-2.37,-6.23,-5.21,31.69
-1.49,-10.34,-0.53,31.69
1.26,-11.51,-2.34,31.69
0.06,-7.91,-2.85,31.74
-0.73,-4.83,-5.86,31.71
-2.56,-8.28,-4.24,31.68
0.06,-11.77,-1.31,31.73
-1.16,-11.12,-2.19,31.71
-0.59,-8.03,-4.09,31.7
-1.32,-6.36,-5.66,31.72
-2.54,-6.83,-2.11,31.7
-0.31,-13.06,-1.17,31.68
-2.19,-11.68,-1.91,31.74
-1.18,-8.08,-4.34,31.69
0.57,-6.02,-6.64,31.72
-1.15,-7.37,-3.02,31.72
0.02,-12.66,-1.76,31.71
0.54,-10.41,-2.76,31.73
-0.03,-7.76,-3.39,31.71
0.13,-6.41,-5.74,31.68
-0.19,-9.49,-1.84,31.71
0.25,-11.2,-3.01,31.69
-0.91,-10.34,-1.75,31.71
-1.4,-8.38,-3.34,31.68
-0.43,-6.47,-6.65,31.69
-3.08,-9.42,-1.44,31.72
-0.15,-11.96,-1.49,31.74
-0.41,-11.5,-3.34,31.69
-2.85,-4.13,-5.09,31.68
0.95,-7.64,-6.38,31.72
-0.19,-9.74,-2.1,31.71
0.93,-13.25,0.09,31.65
0.22,-10.39,-3.37,31.69
0.33,-6.96,-4.45,31.75
0.58,-7.29,-4.87,31.7
-4.06,-8.27,-2.74,31.65
-0.28,-11.21,-5.57,31.71
-1.72,-10.98,-0.57,31.67
-4.37,-9.85,-3.07,31.71
-3.49,-6.09,-8.4,31.75
-4.0,-8.09,-6.63,31.7
-2.26,-9.88,-3.76,31.71
-1.48,-12.19,-1.05,31.68
-1.72,-9.4,-3.21,31.73
-3.91,-5.33,-7.03,31.68
-4.04,-7.21,-4.15,31.76
1.1,-12.25,-3.07,31.7
0.21,-10.82,-0.9,31.69
-2.55,-8.06,-2.69,31.72
-0.7,-6.87,-6.14,31.71
-3.29,-7.69,-4.37,31.69
-2.87,-10.1,-1.24,31.69
2.8,-11.42,-1.34,31.68
-1.77,-8.98,-1.35,31.68
-2.21,-5.31,-5.79,31.71
-1.61,-8.42,-4.87,31.72
0.27,-10.8,-1.07,31.69
-0.15,-11.56,-1.56,31.68
-2.43,-7.89,-2.46,31.69
0.28,-7.21,-7.15,31.7
-1.08,-8.14,-4.52,31.71
-1.65,-11.19,-0.79,31.69
1.31,-10.49,-3.56,31.74
-1.85,-8.5,-2.8,31.69
-2.06,-5.27,-6.27,31.74
-1.14,-7.97,-5.56,31.69
-0.12,-11.7,-2.04,31.68
-0.91,-10.47,-0.65,31.7
-2.02,-7.97,-3.06,31.7
-0.55,-5.96,-6.31,31.71
-2.49,-7.28,-4.05,31.69
-3.2,-11.77,-0.25,31.7
2.62,-11.53,-2.13,31.7
-2.38,-8.91,-2.81,31.71
-1.48,-12.0,-0.5,31.74
-0.61,-10.18,-2.87,31.71
0.09,-7.85,-4.45,31.71
-1.22,-5.9,-5.1,31.73
-0.32,-11.36,-1.05,31.69
0.87,-12.99,-0.72,31.7
1.16,-10.86,-3.89,31.7
0.01,-5.5,-6.55,31.69
0.74,-6.52,-5.59,31.71
-0.46,-8.74,-1.57,31.71
-0.03,-12.2,-1.15,31.72
-0.04,-12.09,-1.8,31.7
0.75,-7.13,-4.35,31.67
-0.21,-8.01,-5.23,31.69
0.87,-7.19,-2.32,31.7
0.0,-12.39,-0.73,31.67
-1.27,-11.26,-2.63,31.67
-0.1,-8.97,-4.35,31.68
2.09,-7.48,-5.1,31.69
-1.7,-8.31,-5.03,31.73
-2.1,-8.18,-5.83,31.7
-1.56,-7.87,-4.55,31.7
1.71,-9.93,-2.96,31.72
0.12,-10.97,-0.76,31.69
-3.1,-11.34,-1.27,31.7
-2.12,-9.56,-5.07,31.7
-0.98,-7.96,-6.31,31.72
0.64,-8.9,-3.12,31.69
0.1,-12.84,-1.36,31.64
-1.66,-11.15,-0.86,31.75
-1.25,-9.15,-7.25,31.7
-2.61,-6.81,-5.86,31.68
-1.01,-9.24,-2.76,31.7
-0.05,-12.79,-2.06,31.72
-2.05,-11.67,-2.03,31.72
-3.17,-6.83,-6.95,31.71
-3.17,-8.13,-7.29,31.69
-1.05,-9.03,-5.94,31.74
-3.65,-6.54,-6.22,31.69
-5.45,-8.15,-3.78,31.71
-1.65,-11.05,-1.43,31.69
0.38,-11.69,-3.06,31.68
-1.41,-8.28,-2.24,31.7
-3.45,-6.54,-6.56,31.7
-3.68,-6.97,-6.35,31.73
-0.27,-11.94,-2.66,31.7
-0.13,-11.77,-1.34,31.74
-0.94,-8.24,-2.04,31.72
-0.69,-6.75,-6.66,31.65
-1.87,-6.95,-4.29,31.64
-0.55,-11.14,-1.53,31.68
1.07,-10.96,-1.81,31.68
-0.5,-7.77,-2.76,31.66
-1.68,-5.03,-4.97,31.68
-1.86,-7.91,-4.02,31.7
-2.59,-10.0,-0.57,31.67
0.92,-10.43,-0.9,31.72
-0.68,-8.32,-2.12,31.67
-1.21,-5.67,-5.42,31.72
-1.53,-7.53,-3.26,31.66
0.94,-13.35,-1.15,31.72
-0.1,-9.91,-2.53,31.73
-2.85,-7.79,-1.26,31.71
-0.25,-5.88,-5.79,31.69
-0.9,-8.18,-4.45,31.74
-1.06,-11.77,0.05,31.72
1.14,-10.91,-3.79,31.68
-0.61,-8.43,-3.94,31.73
-0.12,-6.57,-4.82,31.68
-1.77,-7.26,-5.32,31.69
0.37,-11.29,-1.4,31.69
-0.25,-10.64,-2.16,31.7
-2.4,-7.46,-3.42,31.72
-0.7,-5.93,-6.24,31.68
-1.19,-6.93,-3.49,31.71
-1.66,-10.93,-0.55,31.66
0.14,-10.51,-2.22,31.72
-3.29,-10.49,-3.42,31.68
-2.89,-4.88,-6.5,31.73
-3.06,-8.12,-5.49,31.72
-0.53,-10.81,-2.54,31.73
-1.03,-10.68,-0.94,31.72
-2.88,-9.85,-3.21,31.74
-1.28,-5.49,-5.81,31.73
-3.7,-7.02,-5.88,31.71
-2.63,-11.25,-1.09,31.76
0.4,-11.48,-1.72,31.7
-2.1,-9.88,-3.23,31.7
-2.1,-5.12,-6.4,31.66
-3.57,-6.61,-5.92,31.73
-2.64,-10.18,-1.63,31.73
-1.96,-11.43,-1.28,31.69
-1.82,-8.29,-2.38,31.67
-0.8,-4.69,-5.68,31.71
-4.24,-6.43,-5.04,31.74
-1.77,-11.26,-1.37,31.71
-3.29,-8.71,-2.03,31.71
-2.37,-7.73,-6.45,31.7
-3.14,-6.14,-7.56,31.71
-1.63,-8.76,-4.04,31.69
1.83,-10.92,-2.89,31.72
-0.78,-10.49,-2.86,31.69
-2.93,-8.15,-4.3,31.7
-2.11,-7.58,-7.75,31.72
-1.4,-8.94,-3.81,31.68
-0.01,-10.31,-2.41,31.71
-0.98,-11.6,-0.5,31.73
-2.92,-7.97,-4.68,31.72
-3.77,-5.9,-6.59,31.7
-2.57,-9.05,-3.06,31.69
0.66,-12.16,-1.97,31.72
-1.22,-10.71,-1.31,31.76
-2.65,-7.87,-3.92,31.76
-3.03,-7.6,-6.85,31.67
-1.11,-8.51,-3.44,31.69
0.56,-5.41,-6.36,31.72
-0.31,-8.67,-1.73,31.71
-0.48,-12.61,0.15,31.75
-2.32,-10.56,-1.33,31.72
-1.15,-8.6,-5.0,31.7
1.07,-6.17,-5.77,31.73
-0.52,-8.56,0.24,31.68
-1.06,-12.52,-0.16,31.72
-2.26,-9.64,-1.96,31.73
-1.36,-7.46,-3.97,31.74
0.82,-5.9,-4.27,31.69
-1.18,-9.57,-0.77,31.71
-1.43,-12.57,-0.08,31.73
-0.87,-9.95,-2.7,31.72
-0.79,-7.9,-5.45,31.72
-0.15,-5.89,-4.34,31.7
-2.54,-10.64,-0.06,31.73
-0.66,-11.84,-0.62,31.71
-0.23,-10.99,-4.64,31.72
-1.84,-6.7,-4.81,31.69
-1.27,-6.0,-4.98,31.69
-0.32,-9.81,-2.17,31.69
-2.28,-11.88,-0.21,31.72
-1.22,-10.99,-3.67,31.66
-1.16,-7.95,-5.84,31.69
-0.47,-8.27,-4.75,31.71
1.35,-10.48,-3.62,31.68
-1.41,-12.15,-1.29,31.69
-2.44,-9.79,-3.98,31.67
-2.41,-7.53,-6.37,31.7
-0.28,-8.24,-6.58,31.69
0.36,-9.73,-2.45,31.65
-2.03,-11.69,-0.66,31.69
-0.8,-11.36,-4.66,31.69
-2.48,-6.58,-7.35,31.67
-1.36,-8.0,-6.05,31.72
1.6,-10.29,-2.74,31.7
-1.41,-11.78,-0.83,31.69
-2.59,-10.07,-4.29,31.68
-2.47,-7.87,-6.37,31.67
0.2,-9.17,-5.21,31.67
1.61,-10.35,-3.56,31.66
0.0,-12.14,-1.12,31.68
-1.78,-10.31,-4.35,31.72
-2.35,-7.64,-7.52,31.69
-1.28,-9.22,-4.67,31.74
-0.27,-10.71,-2.86,31.68
-0.94,-12.48,-1.97,31.73
-1.44,-9.94,-4.98,31.68
-3.19,-7.68,-6.79,31.7
-0.35,-9.07,-5.29,31.65
0.52,-10.54,-2.57,31.68
-1.2,-11.81,-1.0,31.67
-1.51,-9.88,-4.77,31.69
-2.65,-7.31,-7.67,31.7
-1.4,-9.39,-4.3,31.69
-0.18,-10.05,-1.69,31.68
-0.9,-12.0,-1.11,31.69
-2.48,-8.57,-3.62,31.71
-1.64,-7.67,-7.32,31.67
-0.62,-9.92,-4.87,31.73
-0.4,-9.4,-0.93,31.7
-0.45,-11.49,-1.17,31.71
-1.72,-7.91,-3.98,31.67
-4.04,-6.73,-5.92,31.68
-2.4,-9.14,-2.7,31.69
0.81,-10.51,-1.58,31.67
-3.2,-10.33,-1.55,31.69
-3.24,-7.86,-3.52,31.68
-1.64,-6.58,-7.13,31.65
-2.64,-9.01,-3.08,31.66
-0.87,-10.53,-1.12,31.67
-1.57,-10.88,-0.38,31.68
-2.1,-9.04,-2.87,31.64
-3.67,-5.96,-7.47,31.64
-3.42,-8.29,-3.13,31.68
-1.7,-4.96,-7.32,31.67
-1.93,-6.23,-7.2,31.69
-3.16,-8.47,-2.69,31.72
0.72,-11.6,-1.42,31.7
-0.25,-10.31,-2.02,31.72
-3.39,-6.78,-3.6,31.7
-3.13,-6.05,-7.86,31.71
-2.7,-9.42,-3.62,31.68
0.22,-11.95,-2.33,31.69
-1.25,-10.94,-2.28,31.71
-3.39,-6.11,-3.56,31.69
-2.89,-6.3,-7.43,31.67
-1.65,-10.35,-2.22,31.69
-1.33,-11.38,-3.19,31.73
-1.95,-8.7,-0.89,31.66
0.02,-9.36,-3.46,31.73
-1.82,-6.28,-6.75,31.65
-5.11,-8.91,-2.32,31.68
0.98,-11.29,-2.01,31.68
-1.35,-8.75,-1.18,31.72
-0.36,-12.18,-0.32,31.72
-1.37,-10.86,-0.96,31.72
-0.32,-8.25,-1.98,31.7
-0.94,-5.15,-5.46,31.71
-0.53,-6.05,-3.84,31.71
-0.82,-11.89,-0.78,31.73
-1.66,-10.69,-1.26,31.68
0.52,-8.67,-3.34,31.67
0.21,-5.98,-5.19,31.67
-0.65,-6.96,-4.13,31.71
-0.26,-11.08,-0.02,31.71
-1.61,-11.19,-0.82,31.77
1.17,-9.28,-2.36,31.69
0.31,-6.66,-4.48,31.74
-0.34,-6.28,-2.8,31.72
-0.78,-11.15,-0.31,31.71
-0.7,-11.86,-0.37,31.71
-1.31,-9.14,-3.12,31.65
-0.98,-10.86,-2.22,31.74
-1.45,-9.23,-5.07,31.74
-2.49,-7.36,-7.74,31.69
-2.73,-8.3,-4.94,31.64
-0.83,-11.5,-4.11,31.68
-1.7,-12.06,-0.5,31.72
-2.48,-9.45,-4.34,31.68
-0.97,-6.77,-7.88,31.69
-1.2,-9.94,-6.16,31.69
0.56,-11.2,-1.15,31.71
-1.24,-11.56,-1.61,31.7
-0.32,-9.05,-4.21,31.7
-2.29,-6.23,-6.76,31.72
-2.62,-8.87,-4.77,31.71
1.05,-10.93,-1.49,31.69
-0.37,-10.64,-2.2,31.66
-2.47,-6.77,-3.56,31.67
-4.68,-4.52,-6.74,31.68
-2.69,-8.02,-5.4,31.71
0.63,-8.87,-3.76,31.68
0.57,-8.77,-1.09,31.69
-0.87,-13.67,-0.68,31.69
-1.3,-8.41,-3.23,31.71
-2.85,-7.64,-4.14,31.68
1.56,-6.74,-4.83,31.67
0.07,-9.52,-1.58,31.7
-1.42,-12.32,0.17,31.69
-0.75,-10.04,-3.68,31.72
-0.96,-6.81,-3.2,31.69
-0.21,-5.87,-5.46,31.71
0.33,-9.52,-1.71,31.67
0.75,-12.56,0.29,31.72
-1.18,-11.05,-3.49,31.68
-2.08,-7.68,-5.35,31.67
0.29,-6.76,-4.34,31.65
0.13,-10.12,-0.58,31.68
0.24,-12.62,-0.39,31.69
-2.36,-9.08,-2.66,31.67
-1.36,-6.27,-4.03,31.69
-0.69,-8.48,-5.08,31.71
-1.36,-11.21,-1.6,31.72
-0.43,-11.44,-0.37,31.71
-1.0,-9.89,-4.74,31.64
-1.7,-7.56,-4.39,31.69
-0.36,-7.84,-4.2,31.69
0.4,-12.62,-1.26,31.66
-0.91,-11.89,-1.64,31.71
-2.56,-9.82,-5.0,31.68
-1.34,-7.57,-7.56,31.72
-0.47,-7.15,-4.1,31.7
-0.37,-12.33,-0.91,31.67
-0.25,-12.27,-3.74,31.65
-2.7,-9.48,-4.09,31.66
-1.42,-6.5,-6.52,31.71
0.88,-7.55,-5.22,31.67
-0.47,-11.97,-0.94,31.69
-0.89,-13.0,-2.57,31.67
0.05,-7.25,-3.18,31.66
-1.41,-4.87,-5.2,31.7
-0.93,-6.98,-4.42,31.68
-0.72,-12.0,-0.61,31.69
0.6,-9.8,-4.13,31.68
-0.33,-7.9,-2.84,31.7
-1.1,-5.34,-5.28,31.67
-2.91,-7.81,-5.2,31.69
-0.02,-11.11,-1.03,31.69
0.31,-12.54,-2.34,31.69
-1.87,-8.46,-2.12,31.71
-2.13,-4.64,-5.77,31.72
-2.51,-6.85,-4.91,31.71
-1.4,-11.2,-0.97,31.72
-2.44,-10.56,-1.64,31.68
-1.72,-7.88,-3.71,31.66
0.72,-6.54,-6.92,31.7
-2.47,-6.62,-2.66,31.72
-1.01,-13.05,-0.62,31.64
-2.64,-9.33,-5.13,31.68
0.44,-8.96,-3.97,31.68
0.58,-11.71,-1.45,31.67
-2.24,-11.24,-1.12,31.65
-2.04,-11.03,-3.81,31.69
-2.88,-9.26,-5.24,31.71
-0.49,-7.88,-5.26,31.65
-0.01,-10.65,-3.17,31.65
-1.92,-11.02,-1.15,31.68
-3.07,-9.28,-4.22,31.69
-3.26,-7.77,-6.95,31.67
0.18,-6.84,-5.62,31.67
-1.24,-9.67,-2.27,31.66
-2.17,-11.38,-1.44,31.7
-2.65,-9.14,-5.89,31.71
-3.47,-6.31,-7.43,31.67
-0.09,-9.04,-6.55,31.68
-1.04,-9.58,-3.37,31.67
-0.38,-10.88,-0.86,31.66
-0.23,-9.82,-7.45,31.72
-4.86,-5.19,-6.83,31.67
-1.3,-9.23,-4.33,31.65
-0.71,-10.54,-1.46,31.69
-1.69,-11.33,-2.1,31.69
-2.41,-10.03,-5.31,31.66
-3.19,-7.75,-6.68,31.66
-0.86,-9.72,-5.3,31.65
-2.51,-10.52,-1.86,31.69
-1.24,-11.8,-1.74,31.65
-3.28,-9.99,-7.0,31.67
-3.73,-6.45,-6.78,31.66
-1.96,-9.93,-5.17,31.67
-1.45,-10.9,-2.66,31.68
0.14,-8.82,-1.37,31.65
-5.73,-12.73,-5.28,31.7
0.17,-3.61,-3.9,31.61
2.53,-10.14,-8.03,31.67
-3.15,-10.08,-3.12,31.64
-0.67,-10.51,-1.45,31.71
1.4,-11.75,-2.54,31.65
-5.41,-8.22,-0.24,31.66
-3.0,-9.21,-5.57,31.64
-0.62,-7.68,-7.71,31.64
-1.64,-6.77,-3.03,31.67
-1.13,-11.44,-3.04,31.67
-1.41,-8.81,0.54,31.63
-1.35,-7.68,-2.9,31.71
-1.7,-5.72,-8.02,31.67
-0.56,-8.25,-6.04,31.67
1.9,-12.05,-1.95,31.69
-0.61,-8.99,-0.63,31.7
-1.07,-5.51,-4.75,31.7
-1.31,-4.98,-7.21,31.62
-2.62,-8.64,-3.62,31.63
-1.05,-12.37,-2.28,31.68
-2.11,-7.69,-3.0,31.66
-3.37,-8.2,-6.01,31.64
-4.77,-5.92,-3.98,31.66
-2.09,-5.44,-4.53,31.68
-6.0,-8.33,-5.15,31.68
-1.48,-11.32,-2.69,31.67
0.43,-11.31,1.1,31.66
3.81,-8.43,-2.53,31.69
5.69,-6.85,-5.52,31.67
2.32,-6.12,-6.42,31.68
2.36,-9.5,-2.83,31.62
0.67,-10.41,-1.56,31.68
-0.11,-7.47,-3.02,31.65
-1.92,-5.4,-4.51,31.7
-3.54,-5.04,-2.75,31.7
-3.97,-13.75,-2.15,31.68
-4.47,-9.5,-0.25,31.68
-2.03,-7.99,-4.58,31.63
-2.91,-6.82,-5.33,31.66
-2.67,-7.97,-4.63,31.68
-2.24,-11.74,-1.25,31.69
1.6,-11.19,-0.53,31.68
2.44,-13.06,-2.32,31.65
5.25,-6.35,-5.77,31.69
5.81,-9.17,-5.19,31.66
2.7,-12.71,-3.05,31.65
1.29,-11.14,-0.2,31.63
-2.47,-8.89,-6.02,31.68
-2.66,-1.13,-8.79,31.67
-4.69,-10.59,-3.43,31.67
-6.12,-9.56,-2.15,31.68
-1.86,-11.53,-5.11,31.66
-3.81,-4.3,-4.47,31.67
-5.59,-7.65,-5.89,31.68
-3.08,-9.77,-7.54,31.68
1.72,-12.61,-1.61,31.66
0.74,-13.15,-0.74,31.7
2.14,-9.4,-2.51,31.67
1.89,-8.82,-5.38,31.69
2.18,-6.85,-5.69,31.67
-0.78,-12.91,-2.04,31.65
-4.32,-5.36,-4.64,31.68
-0.9,-9.89,-6.05,31.65
-0.33,-10.41,-2.83,31.71
-0.0,-11.55,-0.11,31.68
-0.05,-12.04,-4.41,31.67
0.61,-8.71,-4.27,31.66
